deal_id,document_id,accession_number,form,document_type,family,url,status,content_sha256,char_count,error,transaction_relevance_status
3666590040,doc_769839c26c05ec45,0001193125-21-284200,8-K,EX-101.PRE,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312521284200/snap-20210922_pre.xml,retrieved,e9ef73b53ece0b7d5f147a0bbb9c1b8bb0ebec483bc27c518497f9ed3215820d,10944,,excluded_no_target_link
3666590040,doc_7a6dd44d68d6e1c3,0001564590-20-046960,8-K,EX-101.LAB,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459020046960/snap-20201020_lab.xml,retrieved,37ee44fe76fbd6d62448b82b27f4875256abe3e145b702bf8a27bb49c6254068,18708,,excluded_no_target_link
3666590040,doc_7c0514a4a75a5cd6,0001564590-21-051448,8-K,EX-101.LAB,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459021051448/snap-20211021_lab.xml,retrieved,ede7a431d529778ba15cea2318532d222af45e2e3042cea1488658ce3abf0d6b,18571,,excluded_no_target_link
3666590040,doc_7c2af49ac6a856fc,0001564590-21-037602,8-K,8-K,current_report_body,https://www.sec.gov/Archives/edgar/data/1564408/000156459021037602/snap-8k_20210722.htm,retrieved,794ffe3b941698edd3c3ba8c5fbdd62c98cc9df9ecd72f4453d8aa90051850f2,3966,,excluded_no_target_link
3666590040,doc_7d02f820fee623b1,0001564590-21-020117,8-K,EX-101.LAB,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459021020117/snap-20210422_lab.xml,retrieved,205536e8b87a5abc080fa340736b6117ddc814b2c7f9001b9d29ec646c7c036c,18710,,excluded_no_target_link
3666590040,doc_7e272ec520a7c0f3,0001193125-20-291819,8-K,EX-101.PRE,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312520291819/snap-20201110_pre.xml,retrieved,b0b7ae32bd36780f36c6fefb0bf3c98394821a0bcf8d093491a478fb90e0b37a,10945,,excluded_no_target_link
3666590040,doc_897beea11b89a591,0001564590-21-004325,8-K,EX-101.LAB,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459021004325/snap-20210204_lab.xml,retrieved,2fe9c1ba3776e861a7adfdd3a6644239b5c230d90ba41afd83e827ba4049813b,18710,,excluded_no_target_link
3666590040,doc_8c87bd42b0e41fb4,0001193125-21-204751,8-K,EX-101.LAB,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312521204751/snap-20210630_lab.xml,retrieved,2f4d3dd74218dd606c0af52a4ecebc3db36fb95091dd5297744860dae4eae766,17373,,excluded_no_target_link
3666590040,doc_90728bdd4cecaadd,0001193125-21-145731,8-K,EX-10.1,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000119312521145731/d165819dex101.htm,retrieved,6effe930a1c343f6ee4ee4726f5ed6303573d115a694a05c595d80f5c5ec9cb3,16837,,excluded_no_target_link
3666590040,doc_944a97ed01f50280,0001564590-21-004325,8-K,EX-101.SCH,employment_or_plan,https://www.sec.gov/Archives/edgar/data/1564408/000156459021004325/snap-20210204.xsd,retrieved,9e3f9f41cda5cbdc3e13f7aa18ab569f3069b7518185ea79431815dc439338f9,5760,,excluded_no_target_link
